id,datetime,ax,ay,az
1001,2026/4/24 13:56:04.4133,0.179400,0.401700,0.971100
1001,2026/4/24 13:56:04.4233,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:04.4333,0.183300,0.397800,0.959400
1001,2026/4/24 13:56:04.4433,0.202800,0.405600,0.982800
1001,2026/4/24 13:56:04.4533,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:04.4573,0.179400,0.393900,0.967200
1001,2026/4/24 13:56:04.4673,0.187200,0.401700,0.971100
1001,2026/4/24 13:56:04.4773,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:04.4873,0.179400,0.401700,0.975000
1001,2026/4/24 13:56:04.4973,0.183300,0.390000,0.971100
1001,2026/4/24 13:56:04.5073,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:04.5173,0.183300,0.397800,0.971100
1001,2026/4/24 13:56:04.5273,0.179400,0.397800,0.975000
1001,2026/4/24 13:56:04.5373,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:04.5473,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:04.5573,0.179400,0.401700,0.975000
1001,2026/4/24 13:56:04.5673,0.179400,0.397800,0.975000
1001,2026/4/24 13:56:04.5773,0.183300,0.397800,0.971100
1001,2026/4/24 13:56:04.5873,0.183300,0.397800,0.967200
1001,2026/4/24 13:56:04.5973,0.175500,0.393900,0.971100
1001,2026/4/24 13:56:04.6073,0.187200,0.405600,0.967200
1001,2026/4/24 13:56:04.6173,0.183300,0.401700,0.971100
1001,2026/4/24 13:56:04.6273,0.191100,0.413400,0.978900
1001,2026/4/24 13:56:04.6373,0.179400,0.401700,0.959400
1001,2026/4/24 13:56:04.6473,0.179400,0.393900,0.971100
1001,2026/4/24 13:56:04.6543,0.179400,0.405600,0.967200
1001,2026/4/24 13:56:04.6643,0.175500,0.401700,0.963300
1001,2026/4/24 13:56:04.6743,0.179400,0.401700,0.975000
1001,2026/4/24 13:56:04.6843,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:04.6943,0.175500,0.401700,0.967200
1001,2026/4/24 13:56:04.7043,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:04.7143,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:04.7243,0.183300,0.393900,0.967200
1001,2026/4/24 13:56:04.7343,0.183300,0.401700,0.971100
1001,2026/4/24 13:56:04.7443,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:04.7543,0.175500,0.397800,0.971100
1001,2026/4/24 13:56:04.7643,0.179400,0.397800,0.963300
1001,2026/4/24 13:56:04.7743,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:04.7843,0.183300,0.401700,0.967200
1001,2026/4/24 13:56:04.7943,0.183300,0.397800,0.967200
1001,2026/4/24 13:56:04.8043,0.179400,0.401700,0.971100
1001,2026/4/24 13:56:04.8143,0.183300,0.397800,0.971100
1001,2026/4/24 13:56:04.8243,0.179400,0.401700,0.967200
1001,2026/4/24 13:56:04.8343,0.175500,0.405600,0.967200
1001,2026/4/24 13:56:04.8443,0.183300,0.401700,0.975000
1001,2026/4/24 13:56:04.8513,0.179400,0.393900,0.971100
1001,2026/4/24 13:56:04.8613,0.187200,0.386100,0.963300
1001,2026/4/24 13:56:04.8713,0.183300,0.397800,0.967200
1001,2026/4/24 13:56:04.8813,0.183300,0.393900,0.971100
1001,2026/4/24 13:56:04.8913,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:04.9013,0.183300,0.397800,0.967200
1001,2026/4/24 13:56:04.9113,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:04.9213,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:04.9313,0.183300,0.397800,0.971100
1001,2026/4/24 13:56:04.9413,0.183300,0.393900,0.971100
1001,2026/4/24 13:56:04.9513,0.183300,0.397800,0.971100
1001,2026/4/24 13:56:04.9613,0.183300,0.397800,0.975000
1001,2026/4/24 13:56:04.9713,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:04.9813,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:04.9913,0.179400,0.397800,0.963300
1001,2026/4/24 13:56:05.0013,0.183300,0.401700,0.971100
1001,2026/4/24 13:56:05.0113,0.179400,0.397800,0.975000
1001,2026/4/24 13:56:05.0213,0.195000,0.405600,0.982800
1001,2026/4/24 13:56:05.0313,0.183300,0.397800,0.971100
1001,2026/4/24 13:56:05.0413,0.179400,0.401700,0.967200
1001,2026/4/24 13:56:05.0483,0.179400,0.401700,0.967200
1001,2026/4/24 13:56:05.0583,0.179400,0.405600,0.982800
1001,2026/4/24 13:56:05.0683,0.179400,0.393900,0.967200
1001,2026/4/24 13:56:05.0783,0.183300,0.397800,0.975000
1001,2026/4/24 13:56:05.0883,0.183300,0.397800,0.967200
1001,2026/4/24 13:56:05.0983,0.179400,0.393900,0.971100
1001,2026/4/24 13:56:05.1083,0.183300,0.397800,0.967200
1001,2026/4/24 13:56:05.1183,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:05.1283,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:05.1383,0.183300,0.397800,0.971100
1001,2026/4/24 13:56:05.1483,0.179400,0.401700,0.971100
1001,2026/4/24 13:56:05.1583,0.183300,0.397800,0.967200
1001,2026/4/24 13:56:05.1683,0.179400,0.397800,0.971100
1001,2026/4/24 13:56:05.1783,0.179400,0.401700,0.967200
1001,2026/4/24 13:56:05.1883,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:05.1983,0.179400,0.393900,0.967200
1001,2026/4/24 13:56:05.2083,0.183300,0.397800,0.967200
1001,2026/4/24 13:56:05.2183,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:05.2283,0.191100,0.405600,0.975000
1001,2026/4/24 13:56:05.2383,0.179400,0.397800,0.967200
1001,2026/4/24 13:56:05.2413,0.179400,0.401700,0.959400
1001,2026/4/24 13:56:05.2513,0.179400,0.401700,0.967200
1001,2026/4/24 13:56:05.2613,0.183300,0.397800,0.971100
1001,2026/4/24 13:56:05.2713,0.183300,0.393900,0.967200
1001,2026/4/24 13:56:05.2813,0.179400,0.397800,0.975000
1001,2026/4/24 13:56:05.2913,0.183300,0.401700,0.967200
1001,2026/4/24 13:56:05.3013,0.179400,0.393900,0.971100
1001,2026/4/24 13:56:05.3113,0.183300,0.393900,0.967200
1001,2026/4/24 13:56:05.3213,0.183300,0.393900,0.967200
1001,2026/4/24 13:56:05.3313,0.175500,0.397800,0.967200
